emotion,intensity,gender,chr_mn,chr_std,cont_mn,cont_std,ton_mn,ton_std,mel02_mn,mel02_std,mel24_mn,mel24_std,mel46_mn,mel46_std,mel68_mn,mel68_std
3.0,2.0,1.0,0.6413189714569875,0.0665185457290326,20.863137512997923,4.7125018299795345,0.006491875643489011,0.02301771629175997,0.24631326976225404,0.2549295403274623,0.2500964434481601,0.2592368945895292,0.030930743908874753,0.015933483465466095,0.021207662338321435,0.010860627732238731
3.0,2.0,1.0,0.6374287527848697,0.0756282447989101,20.468148099486008,4.849929288942377,0.007446909072610403,0.030154170563570677,0.7436706364022934,1.2019630359634634,0.8057779133019078,0.8610043401785616,0.06817591162124113,0.050368052163932496,0.06457712366113802,0.04353778879112867
4.0,1.0,1.0,0.6978056308906239,0.032945001087867985,17.514314962016257,5.087421722860296,0.012395102519192744,0.018002095285648178,0.006693114175531705,0.0052381789440850085,0.0029474864258621017,0.002220268859365883,0.00030603361610203803,0.00020552528244005693,4.990934900907108e-05,2.8079490209037777e-05
4.0,1.0,1.0,0.6986234641895218,0.056018444722393416,18.213147782627537,4.535667171414566,0.002068223582780973,0.01177453039576425,0.007679097335118304,0.006441902801249398,0.004232315700669596,0.004053030001763146,0.0004029461439953846,0.0004849162155336689,0.00012869075354516658,0.00010221800419796495
4.0,1.0,1.0,0.6966180870535646,0.04235698276596415,17.21483490428753,4.720215933717386,-0.003251252497914008,0.01628583647145373,0.008104849046202223,0.005870023923741948,0.003379600315338279,0.0025075607375753604,0.0002757836444212661,0.00020762807357400695,6.364497991384954e-05,5.141969559112617e-05
4.0,1.0,1.0,0.6909058210475273,0.04907300038807071,19.160261363346912,4.789562096553755,0.0009838556366958274,0.008723768778096825,0.03084957683374711,0.0253509201983008,0.01825990855592715,0.01836376977101593,0.0015018185221319933,0.001212816646097165,0.0008685699615294305,0.0005282167606290501
4.0,2.0,1.0,0.6807500155791583,0.04094700418769464,19.2559364587191,4.894996596092505,0.002280534290322633,0.01924503228331109,0.02569653496272516,0.025830287212967845,0.023224492176160186,0.02651372549644258,0.0013366450550616588,0.0011298864505513626,0.0015989749220272388,0.0009696897596440658
4.0,2.0,1.0,0.6840366620049001,0.019504284595388936,19.140292056218716,4.988385788872476,-0.004808227796256416,0.027907771601273806,0.02917893891578082,0.0231656292804167,0.029194481928152837,0.04811636770220829,0.001989212338782269,0.0028779764622191783,0.0012437265437018371,0.0006192507989260701
4.0,2.0,1.0,0.6886423523890558,0.033299242311277615,19.403468265541942,5.125865701445806,-0.004109296540743926,0.017018003555523672,0.06584148598727538,0.12638840798918552,0.021280158728171097,0.02276462276208647,0.0013940462954416216,0.0014110886927912677,0.0004557489850167248,0.0002737465322527726
4.0,2.0,1.0,0.6845024852240577,0.04345356142699126,19.068723480837246,4.858747031099168,0.0030005466148664756,0.01889017875205362,0.05354950344304834,0.04262397704315726,0.05035093184069771,0.07578352674514731,0.0026697371321524515,0.0024548485962195246,0.0012640340086840418,0.000804247825958627
5.0,1.0,1.0,0.6648619705272286,0.03148682601388179,19.523587254082884,4.605376967587645,0.005777947076979202,0.009671087902147551,0.21956881116136756,0.1844968123199054,0.2878158022178864,0.25698400642761715,0.04014877133739546,0.023658896426728186,0.018820814995781622,0.009495354388409014
5.0,1.0,1.0,0.6503656291473489,0.05848583377174763,20.353767820850408,4.345065561646448,0.004137351171479032,0.019121242342496115,1.0096597991732381,1.2617371373007713,1.4824179046545722,1.606860957182222,0.21430908645004654,0.17218579689802094,0.21785328842040985,0.1432370665147401
5.0,1.0,1.0,0.6422067935606868,0.04697051571832215,18.1702253200431,4.549448835978302,-0.008564740822098633,0.022350944256534683,0.05406497803408644,0.0779561646156495,0.019813481066510773,0.019153685038156596,0.0014921062662371413,0.0006584121356699434,0.001375395764256498,0.0008728144788104885
5.0,1.0,1.0,0.6782133584893505,0.04019074931054436,18.091849926431752,4.653867848610338,0.003885093105937073,0.005575077474591258,0.2404515924950042,0.33499920064618555,0.1732643342666334,0.18543508121913752,0.00951253261968768,0.005870202006259612,0.014400922450441906,0.008363314476846188
5.0,2.0,1.0,0.7114753411271554,0.046646397578884835,19.700964097262098,5.597471201091583,-0.006912829441966119,0.021880702283271096,0.6244368411604654,0.6771784473682408,0.940682865198038,0.913841923751487,0.10629160418013273,0.044893013495740416,0.2240728090522955,0.12974018167242155
5.0,2.0,1.0,0.71186151695462,0.038229727705315526,20.05558379150578,5.5167786236702145,0.005367305742006557,0.02038593290994479,3.3049956406227565,5.541748981931653,3.3350256925908512,2.3759041801815703,0.35460639551140133,0.24291069743869914,0.6416335809946307,0.5005794793199115
5.0,2.0,1.0,0.6716049235241773,0.030620910782940682,20.20126755411597,4.414433106687859,0.0032220204990798893,0.009251606583378667,6.262695338878878,11.462200506720398,6.91015889256893,9.06503332723237,0.9653506462461493,0.9055187695908037,1.8319440793340707,1.3109656969156223
5.0,2.0,1.0,0.6678895307015974,0.039660573317977094,21.285047936729615,4.646973783294847,-0.004925316833384624,0.024714103574599,1.893242018224671,1.9419707402582775,5.7282450464320585,4.169144871768531,1.422407197983184,1.2124313439617782,1.1125556556321154,0.5961041160848078
6.0,1.0,1.0,0.6513923387690524,0.025552775162199077,20.378546106004176,5.681102324003296,-0.0008966774577784294,0.0220095819400372,0.02893808334487825,0.02997249258331131,0.015974226043599236,0.029396084140499507,0.0012003648220904124,0.0007951355659112334,0.0005142231960219496,0.0004947226293510762
6.0,1.0,1.0,0.6589626684730181,0.05213576447290726,20.015050917304645,4.583767857173356,0.003146444993077109,0.015947062883440444,0.04705795981113052,0.05514898874424637,0.028767165670837553,0.03415447863607011,0.0016071176168014182,0.0013002378402756209,0.0005371482373311728,0.0004469749212173077
6.0,1.0,1.0,0.6468116852656628,0.04147383923318539,19.32193009722078,4.688138296398583,0.011704195298389043,0.018561402551848856,0.04227543954462072,0.050487612524067006,0.022039188261497252,0.03658896197807022,0.0007140336109485486,0.0008349121497247279,0.00034560939602740226,0.00021253652950023984
6.0,1.0,1.0,0.6660178233501245,0.023035299495319135,19.446961430385752,4.9162702190572665,0.008551401633849043,0.019132488448671527,0.041827177790738336,0.04881942105003495,0.017674238655410828,0.023352476887863332,0.0006410309209826606,0.0004451317873636432,0.00026825258961106,0.00016239015408684262
6.0,2.0,1.0,0.5983096082946299,0.05497263323761221,20.13637116060213,3.8992989100334086,0.0096289737471625,0.015223308601945056,0.47321269035126684,0.5200933294511897,0.7004533640450451,0.8429121600943699,0.07394585123936827,0.08837614814289557,0.05752252785236596,0.030033057354428627
6.0,2.0,1.0,0.6218955961905311,0.053207124670913375,20.657497691510944,3.860170527074118,0.00023811572415672615,0.029469229676126984,0.18746041483695425,0.21081524408291477,0.4592547748133615,0.7551599086740816,0.08274077556100554,0.20570356705552134,0.011108782172223362,0.009009453027260684
6.0,2.0,1.0,0.6461409814120648,0.03693491954864197,18.602507126183173,4.325553239080199,0.00542410700205952,0.009612194687454707,0.7962582789028985,1.01300344073362,1.6377138802779672,2.484001575222547,0.13080265872615582,0.09281347174332992,0.19323130355076712,0.13369036799561454
6.0,2.0,1.0,0.6520868671375033,0.030003351135009716,20.69701376584467,4.256207093301018,-0.0068818313676058595,0.01786324374273297,0.6499866086109023,0.8457821146543488,2.132427630425164,2.0019092281736333,0.24654327315782693,0.23793586977805448,0.15798073279669014,0.2103255391956055
7.0,1.0,1.0,0.5852289033265008,0.042907972658631166,17.682213892331216,3.9236683581396616,-0.005852950572155537,0.009154122086199588,0.011430381187946478,0.008451576080492287,0.0058489885016196515,0.004636218166848531,0.0005110309436250251,0.0010535719078695088,0.0002162863282086753,0.00015440714166243977
7.0,1.0,1.0,0.7219278897362317,0.04966084533670479,18.070235305771753,4.838387626340768,-0.004627356081802124,0.010663184801895109,0.010607564283268525,0.005559439028576337,0.014526997675854062,0.01373178334897499,0.0006010269926533236,0.00047736034986276324,0.0004540826495860962,0.0002366896836576108
7.0,1.0,1.0,0.7328656690499531,0.03678620666434198,17.5246276043599,5.043053413494897,0.0024278028337184226,0.02137382927613888,0.007281626169114463,0.005365731388471259,0.0021100226656621877,0.0022136922729161395,0.00023526694846080857,0.00022154171069827043,0.00012373090946891056,8.403804611342025e-05
7.0,1.0,1.0,0.5811423895777258,0.03956618052041918,17.35877292373691,4.221960773406109,0.004452986294947511,0.013764995236566761,0.01636688034391424,0.012436205940325691,0.006431244757766108,0.006914517316044401,0.0006850936729496098,0.001122027507360562,0.0005995410383475674,0.00046409490973549204
7.0,2.0,1.0,0.6955121596339193,0.0333496467323344,18.757451197137463,4.957300964909942,0.006540313951387484,0.012801967193666917,0.15068172434019783,0.13720595048988765,0.10705324334569197,0.0827858776857933,0.012898500159583586,0.022193918781673382,0.004039958657848506,0.002638880992766418
7.0,2.0,1.0,0.7333695132445864,0.030808280357476365,18.39659734376367,4.781808167732669,-0.0023274800707650894,0.016267636545156536,0.05420490565644738,0.04354611853936499,0.020525889867985054,0.014354139678216473,0.001732705627397747,0.0008122441129059378,0.006089627174043403,0.004670205402077794
7.0,2.0,1.0,0.7114771494899275,0.034965652463985475,18.701118428777733,5.075943707900514,-0.0021319252558657724,0.020542953213384944,0.03732956920247714,0.02376776310177947,0.06140283066052303,0.04446486222991555,0.0029609225218347477,0.004300606047958014,0.0034475111222125794,0.0031863530059889895
7.0,2.0,1.0,0.657876107837844,0.029454474138913327,19.074499471226368,4.672623592930753,-0.004879440179316716,0.023891152985582628,0.06730467545051425,0.05448244828003147,0.03386096440433911,0.03164242810447965,0.0024474351637891467,0.003103985547562762,0.0025553396419142125,0.0018159851463835973
8.0,1.0,1.0,0.6330581782004575,0.03419037607100978,17.22897323646766,4.2453396358373645,0.007463352438182709,0.028414091886815852,0.03600147697874653,0.024712462046598608,0.025903646489724423,0.012868800139731379,0.001662293181432848,0.0016670725980909172,0.0005795578155989973,0.00030056901274784747
8.0,1.0,1.0,0.6949859686492155,0.04283532351410228,17.246175601140603,4.81292747568408,0.0018740026742856582,0.013191414008288351,0.05640231863948333,0.05320710068811482,0.03145458815161058,0.021669996719521592,0.0018220723421963458,0.0015332320268412092,0.0009112217955977436,0.0005155236881440121
8.0,1.0,1.0,0.7288962253609377,0.03965148971590633,17.97132770204515,4.8593329909238685,0.010033377435617734,0.016624819522070046,0.03566978300170427,0.030244641508460117,0.027759828081480864,0.02430101371097801,0.0016533837003353678,0.0018780399350351096,0.0007253901702961379,0.0004004073007470913
8.0,1.0,1.0,0.7286593691750068,0.049320586320565366,18.031565855839848,4.952692440024183,-0.000472584889790252,0.013204642513635033,0.04794834419021354,0.045813287269550654,0.02906662881413074,0.02198738640381611,0.0020288698769452807,0.0021322320189368954,0.0014284437516487464,0.0007697653183850046
8.0,2.0,1.0,0.6305988483197195,0.05174770245059875,18.935712632546455,4.585520757293748,0.0009904625549737398,0.011099429666090531,0.3535543081152789,0.41996258637950806,0.17183077540574046,0.15925555882925077,0.01709019470002692,0.011382712955930486,0.026158051159283748,0.028277873272279506
8.0,2.0,1.0,0.6868641421506361,0.0503877495758129,18.130313376012214,4.796533762945538,-0.00450960598395517,0.030670612134783736,0.09976694694165376,0.0765349985456258,0.03681189099485914,0.029058559430689208,0.0029839073804426844,0.0021363081167015447,0.001813009979032525,0.0011032864546994168
8.0,2.0,1.0,0.6756353941809551,0.05469524914640445,18.396313469334636,4.8560479642840475,-0.005156122060311787,0.01097953622142112,0.255595799016597,0.23144006923880467,0.2541736211964058,0.27814422628824437,0.019069429866544724,0.020498008688471528,0.007747029687109384,0.004641656894748839
8.0,2.0,1.0,0.5405660295822733,0.03708530952487267,16.333031795939497,3.9257314427769536,0.0162399099116555,0.02330936218050155,0.15101354332345535,0.12428051015575164,0.1065724245940612,0.08800926121630609,0.0037715206321659043,0.004169488211317862,0.002383548644430644,0.0018113848885236894
1.0,1.0,0.0,0.6790144779052919,0.027279069956308695,18.48587949276556,4.422461419624842,0.004314031610159191,0.03537965255828953,0.015555257069307887,0.016928038007665014,0.0054955919532186205,0.005207725429498395,0.0020422261873440416,0.0025561030551551444,0.00012722308364514976,0.00011913460111754506
1.0,1.0,0.0,0.6732663673919718,0.024578615243390618,18.593381686026788,4.3414860446023065,0.003535239692908266,0.02784576811171,0.01812475745142449,0.020840971593556818,0.005065284609061785,0.003756366751530259,0.001710443052010979,0.0009599589131763796,0.0001557649625140694,0.00010667096435748111
1.0,1.0,0.0,0.66125929867411,0.04491260528208148,18.611306809081437,4.323355528976231,0.009793692376778343,0.01928951277487275,0.01972370595341713,0.024902650398517256,0.009770752164881437,0.013723635396670753,0.0024036068020228127,0.002981157765151548,0.00016433040166288426,0.0001553512746144204
1.0,1.0,0.0,0.6758140362614883,0.034166260370688664,18.63523755172392,4.796057985219685,0.008219685025756126,0.022683527463921306,0.01690843603991366,0.021263118435221228,0.009308027656404493,0.010854766909280358,0.0032899853496120685,0.005783787271297057,0.00014073043421246136,8.872544698419876e-05
2.0,1.0,0.0,0.6794245262719424,0.03978696306882652,18.508524848050573,4.650103418993143,0.012858657591510829,0.03164189577356589,0.008871684140515793,0.011121478482207193,0.0015501252580713619,0.0015189135136666452,0.0005277602755641935,0.0005289171268307945,3.4666224002519404e-05,2.1452434549891375e-05
2.0,1.0,0.0,0.6920862949264004,0.06814209840594383,18.264849329299643,4.595091465223997,0.010043066364830468,0.02404296220190736,0.007543768664529785,0.012228263729138062,0.0016617400782403112,0.0014084716636899085,0.0005514185989237527,0.000740192586296064,2.5954820157485165e-05,3.0413804156726812e-05
2.0,1.0,0.0,0.6993923973903077,0.039637242477726216,18.364593691419525,4.614111137949908,0.020360304049615734,0.02485770705942291,0.010320510811591417,0.015376597445788712,0.0025955218249438237,0.004480150307896062,0.001309258112811027,0.0021213280892795057,5.081710770875854e-05,8.393578009171738e-05
2.0,1.0,0.0,0.6712119873940767,0.0695877277878531,18.822767837138162,4.480532318507094,0.01497639632783609,0.022924571815228716,0.008357238548189556,0.015461168041826751,0.0018508152729038083,0.0018576050614198608,0.0004691637729804336,0.0006431797987478283,6.344446783632292e-05,0.00010507469017425378
2.0,2.0,0.0,0.6672513446786045,0.05179293011992846,18.43752625651893,4.723546139444771,0.0025688957376071883,0.018774009881961932,0.0061174221454106305,0.00818064297458388,0.0008272110767830199,0.0008496407747780104,0.0002657225917682256,0.0003205586704005745,3.420602311281176e-05,2.6005198489892927e-05
2.0,2.0,0.0,0.6419403379812972,0.06589267621532825,18.724094875279604,4.514332740891794,-0.005503372026262775,0.025618872174355486,0.006708613626953447,0.00941723121322228,0.0006139146656958525,0.0005452230602671548,0.00016241005414702826,0.00013346672414267518,2.7509753350506316e-05,1.4750657964117522e-05
2.0,2.0,0.0,0.669729890262175,0.05899979577060952,18.609171216784073,4.566335810247412,0.001249580469718811,0.019005804967530033,0.0069316280271012245,0.012148070571203892,0.0006951561097282087,0.0009797804703980412,0.0003862557666256307,0.0005572192879168017,1.6618929322610994e-05,1.6263624366919223e-05
2.0,2.0,0.0,0.6578713506355208,0.07502119695529226,19.12820226027684,4.435787486073417,0.00037803982805019394,0.019245826672913465,0.007688472356120982,0.01314557967398759,0.0010613853251705409,0.0011738714331529208,0.0005305150112583097,0.0009361555385965624,2.4487783654773446e-05,1.4761011127212607e-05
3.0,1.0,0.0,0.6906446159295089,0.01878305886243105,18.85261701704732,4.475251806191942,-0.011178426324263475,0.023927354952792093,0.02772313590156285,0.033900147568685784,0.016519184649431872,0.013285222084069466,0.006183267385220477,0.005067848940817039,0.0008847122629758467,0.001000682769092794
3.0,1.0,0.0,0.6918486388394908,0.029870298813475842,18.900217790662136,4.391881641389577,-0.0013688197759858618,0.016556683563625715,0.032808665973502335,0.03636634502352529,0.011217473936706818,0.009084188473443527,0.008756464491088687,0.012642218651612401,0.0009090958266415016,0.0007303099633260407
3.0,1.0,0.0,0.6860477301028677,0.03413461069369126,18.67167932127732,4.727567089474863,-0.0079151106301127,0.018115800945755645,0.034022474886182485,0.050321683402407814,0.017034037354705628,0.02840267785273449,0.007007091518305061,0.012609348554970494,0.0008182339974106313,0.00074059587815414
3.0,1.0,0.0,0.6723950726973785,0.031109925580066627,18.973917657718992,4.405243229392853,0.014965229471592527,0.01700219581902226,0.043767719670411306,0.047377519681764596,0.035711002509278764,0.04519354198235941,0.013291418785212708,0.025570586896859798,0.0015523243721926843,0.001374561824230534
3.0,2.0,0.0,0.6162509688218235,0.02808010507117244,21.019509414227382,4.226669037868556,0.003297768413669509,0.011514662461519871,0.20727042986007116,0.3347355560600291,0.09538864727779724,0.05508276008998974,0.08915051321816822,0.13023280830065118,0.01328497001089369,0.00876293641374713
3.0,2.0,0.0,0.6755787123007767,0.018019403305544298,20.420354629681487,4.4954067582326225,0.0037174898859719356,0.0264734671628938,0.17776764605737447,0.26367630127019104,0.07228932504616029,0.03816414115874827,0.032899925458892774,0.021056210858991013,0.011762208219553451,0.00897144836795217
3.0,2.0,0.0,0.6306746608235839,0.04215868212800171,20.813431174496053,4.229496687772467,-0.0016556513611278689,0.01676576760651469,0.19154854018322215,0.3694651391751928,0.14420933401603236,0.18759561153018614,0.11258003813669608,0.1569034469829701,0.02001139128381111,0.012697095141181686
3.0,2.0,0.0,0.6330728881303375,0.03302849899570896,20.319869156336345,4.226513145601591,0.010206557714322993,0.01966741987930101,0.17855638302044838,0.3512927502305685,0.10106479006179195,0.14508705887047482,0.02157076833098085,0.023381060335584205,0.00942769461664399,0.007681164299390584
4.0,1.0,0.0,0.6856140639902527,0.05432578113759375,18.340525605330306,4.200447442848121,0.017115410597272267,0.02016933005187528,0.009020205142777543,0.016279620739604744,0.000830325002609655,0.0007617824976014279,0.00023121474984771835,0.0003115794724901528,4.508621137696824e-05,2.7246678083578148e-05
4.0,1.0,0.0,0.6798849728836935,0.05451170442017793,18.23045668598417,4.629396595475046,0.014148067930857757,0.028684865974304537,0.006599632428889793,0.009566745015788702,0.0013973410418554768,0.0016578994137118953,0.00017648319307876864,0.00022247553877115516,3.8542037897863644e-05,2.567353317605788e-05
4.0,1.0,0.0,0.689080713664668,0.06446364938997587,18.191276305295446,4.811049166084978,0.010549267064925058,0.019070223386305974,0.007342442910462463,0.015464274226748995,0.0008335457518959822,0.001076299928587158,0.00016198238868642847,8.875525916329712e-05,2.378971430577861e-05,2.7960316431896775e-05
4.0,1.0,0.0,0.6429889282653715,0.10433626408902201,19.116077287101515,4.385875330998108,0.023272087657124976,0.03226589218943893,0.006557463536115461,0.01213595552808674,0.0008092948544939978,0.000979860881172213,0.00011314058458981569,8.176589175731559e-05,2.317689401886912e-05,1.1422356895173359e-05
4.0,2.0,0.0,0.604166231997492,0.059926360135713556,19.807837296179134,4.177966676457246,0.015667183026695855,0.03205670181167082,0.041659775644196165,0.08500824578050613,0.0037365129203287273,0.002979558917676344,0.0008371124869693452,0.0010981085300499774,0.0002275877827264192,0.00022388027581371
4.0,2.0,0.0,0.6200028117316118,0.03396472715128115,19.362147576661588,4.208079041679639,0.010026762863741339,0.025615735229252413,0.04047375099360588,0.08138212698260516,0.007430314685403216,0.007296153511296571,0.0009246218346616257,0.0004551633470024661,0.0004459643792836072,0.00046247438355163565
4.0,2.0,0.0,0.6707352472470901,0.0427772536390444,19.230648284471688,4.510555358177037,0.022520056121651515,0.03175515563754936,0.03247255192533017,0.058779874304326754,0.005766088222355614,0.006323177012495186,0.0021456800411069963,0.0029514314827853057,0.0002485767795773518,0.000292191000261591
4.0,2.0,0.0,0.5769131288179253,0.03857847780095017,20.585716920216832,4.248475583677281,0.018126688615031875,0.024106259589303392,0.04229482373787425,0.06929139490968385,0.011968179688368039,0.018586724454775588,0.0018067084998600116,0.0011290678284549755,0.0001885887828451176,0.00026591888542326994
5.0,1.0,0.0,0.6783737863061637,0.04209498308882702,18.957745080666903,4.184321275511562,0.0037337419061995443,0.020300670855338248,0.20918950794891095,0.24494482113394314,0.0783241237870127,0.07314654143618755,0.052958012330295526,0.05925616132226787,0.0033351622344554577,0.003157574921269217
5.0,1.0,0.0,0.6692049498099303,0.03372722001605455,19.089133462501014,4.378437727133092,0.0022077545490568353,0.013413495257785714,0.16087548283041797,0.17151424004201818,0.18338586363190507,0.29217742937580227,0.02731044329028804,0.05099802473237271,0.002082361746272035,0.0011741045771988437
5.0,1.0,0.0,0.6876706111418378,0.027605629226225448,18.74666990846418,4.343123121369302,-0.004771568078725146,0.023281912157746228,0.1250102703758922,0.13757461621194678,0.050899624499769015,0.05804026065783625,0.031203887467856857,0.07090461707640446,0.0008079364603904515,0.0004036588574925615
5.0,1.0,0.0,0.658014069507888,0.026774121933340823,18.990078388256126,4.538107449130486,0.00039437271851593955,0.01437291281572581,0.2097089480808912,0.3219277477649206,0.075711930167327,0.0854104609531384,0.009131887775741112,0.018582423686338227,0.0012657775712327343,0.0012700786719404738
5.0,2.0,0.0,0.643313381074644,0.028099565021812743,20.01119858862426,4.302146918934746,0.014486625826846969,0.016698020093375104,0.8163381432428943,1.1094782880373228,0.6736328623079413,0.4677663421159482,0.24446402597201616,0.3452983250074507,0.03920544479097843,0.05047248685355326
5.0,2.0,0.0,0.6411991775640292,0.05353635312671655,20.39762427453018,4.181421817357319,0.01291079293796926,0.0195789665921823,1.1092302950025021,1.345297131729769,6.9961889049851465,8.921348031765145,2.922915458845658,2.898662575219716,0.29789840248790994,0.29644271307187414
5.0,2.0,0.0,0.6477579211820643,0.054182833119403834,19.72203878086972,4.161198463368942,0.019675102976106362,0.0241366757638434,0.601004101752662,0.7815937045410131,1.0690462833088503,0.8108865078155513,0.31447597476307443,0.6045938349460007,0.011946277000317201,0.008834107131899428
5.0,2.0,0.0,0.6426107051305286,0.040753902725852616,19.43761528569717,4.07642656779493,0.008253769372644845,0.017467169985394073,0.613080007946435,0.7805690218287648,1.027677081182887,0.7928290316894255,0.6112788544859286,0.8853320125171656,0.03179110566453421,0.046369463558455205
6.0,1.0,0.0,0.6194630265287494,0.05015003780756812,20.12482441033875,3.8325305808584127,0.006712280918184183,0.014700014872495223,0.21699561323252917,0.3891458764074679,0.0632585516788937,0.07394280669834206,0.0437177909955553,0.07018109530206386,0.003291695063461068,0.003995954508357685
6.0,1.0,0.0,0.6288546047169575,0.057365680934824734,20.224999833690845,4.6082528007152685,0.009192185371255041,0.021998275453668403,0.18318950130730088,0.27527157712009376,0.05438913480552672,0.057591472617593724,0.023262150126217566,0.027427827073742292,0.0034634961934335165,0.00268946830380618
6.0,1.0,0.0,0.5751635036862531,0.07167961345815638,20.77312728847729,4.038396879847524,0.007382372886140614,0.012293583126442981,0.23150012705344597,0.3728955582004338,0.11635264224604729,0.10166477118171836,0.05606748706872494,0.10751372341678402,0.004536485672892352,0.0037230334057409844
6.0,1.0,0.0,0.6364654155326789,0.03827796565852775,19.584076749534113,4.1554777999646415,0.0038652921289987104,0.013938322530400183,0.1364811980869868,0.22296453898530705,0.07874870727105926,0.067520778523698,0.034745425802127375,0.044044656717007864,0.003073294326097621,0.0025197908821061937
6.0,2.0,0.0,0.6112263600327831,0.09705822970086284,21.145959816764208,4.181254352529392,0.007463317774224464,0.0201171464804044,0.568656475867652,1.1673761099510613,0.5363886271521813,0.8045005034138424,1.3842637641221864,2.8862084094249876,0.06648691729361311,0.08945760471681367
6.0,2.0,0.0,0.5890985628333565,0.10147212827948025,21.297361697493105,3.8222315521387036,0.004684815574811652,0.00886325526210989,0.82307466670459,1.5696815089616576,1.43304421169727,2.4297792190124143,0.7676990806735275,1.1402492064068377,0.04521068462418445,0.03440637431866408
6.0,2.0,0.0,0.5953263097073441,0.08862135229881238,21.129811240242105,3.8582746808555934,0.02107898995251474,0.02876893120840061,1.6182283494296545,2.6146122203559234,0.6379076712447668,0.7012689239282885,0.5242401423961824,0.7389957622186926,0.021560162029779034,0.01685432842253768
6.0,2.0,0.0,0.5836191975754204,0.10078919042700897,21.91492892884623,3.7157308462011933,0.01160649399233755,0.022401489735772447,1.5952012104021533,3.3576382041333397,1.3989755906959005,1.8705117892256848,0.40069809243038046,0.6174817333644238,0.054622010937669996,0.05699761219245643
7.0,1.0,0.0,0.6812199780234823,0.03615708318388731,18.231975478200127,4.670461764798766,0.009097339008764091,0.020408311990505294,0.016941557044260293,0.02819578634083095,0.006225084227599836,0.005101636616789232,0.0012104191017411469,0.0016295381272702734,8.617868279623425e-05,6.017355201301282e-05
7.0,1.0,0.0,0.702032522637436,0.030145989924342306,18.407385536525233,4.751407726017613,0.0059131002327942024,0.018930733841123277,0.013453699061101393,0.016008107048442282,0.0031887098616860134,0.0028965998883112853,0.00047898954252178474,0.0004948579414160704,0.00013548139517511283,0.00018385766454261625
7.0,1.0,0.0,0.641592992456905,0.029736582364997963,19.07261855179098,4.647331760440259,0.0037239907833346276,0.0116779216111179,0.023006332415613354,0.030653890119434788,0.006467378572594357,0.006621614646590642,0.0006644620157237552,0.00047775642438449074,0.00022027835889533253,0.00021353114333702973
7.0,1.0,0.0,0.6797198572477016,0.018034578560990354,18.600210759298648,4.8213251930778105,0.005151226408807565,0.015389651142531447,0.025374851247320706,0.03515402530956828,0.0041749246246158295,0.0059169532814878625,0.0003691727871300829,0.0002282094507842592,0.00010455137963640904,8.525226900569934e-05
7.0,2.0,0.0,0.6624980858589558,0.02969087655501978,19.06149731997552,4.4379599595912556,0.007455850486540899,0.011988701126976867,0.06236536006293334,0.09671449726251165,0.014507668877050206,0.01696373494189649,0.001588674941355959,0.001146970810159962,0.0006518538112972449,0.0010123104838636297
7.0,2.0,0.0,0.6706220432734366,0.030177958284226085,18.697180389057216,4.8282833642020595,-0.010970173998864782,0.01838043098412705,0.02430790712107366,0.034515608655443134,0.012376862576392127,0.016657723980871994,0.0006380356424150931,0.0005835392155908082,0.00034596257237225507,0.00028132074653334843
7.0,2.0,0.0,0.6755699580068789,0.03107774843567497,18.764898623577803,4.931163997411879,-0.009863709782009464,0.0244788183458559,0.039726743354640784,0.051424384944281885,0.007740767615243236,0.007871875835479719,0.0008586015115787783,0.0007073148235462791,0.0001956014928421217,0.00010873090022922192
7.0,2.0,0.0,0.6693271767294401,0.03162948802357513,18.838630159086055,4.905046477177986,-0.006205989660514614,0.020298650809377348,0.07610144334399939,0.11084382292056133,0.01195181162999447,0.009074521474596559,0.0014520123413502976,0.0015605569433859107,0.0006772063273909975,0.0004536824946882757
8.0,1.0,0.0,0.6869576392322315,0.0379793413692698,18.29106794223821,4.377421930703272,0.016509415382695302,0.025066530149567716,0.045421422146014405,0.07040846727008614,0.01043398370129012,0.0074562808959054575,0.0030699155350172726,0.001783661378907704,0.0009047304278045371,0.0011698677058784614
8.0,1.0,0.0,0.6831610202457385,0.03280377666980623,18.208688700374324,4.437449921969889,0.009941759193573022,0.021871391856550508,0.05946478778242544,0.07118936710932464,0.018509466183110303,0.01148859584118772,0.004007328245643869,0.002124221200553564,0.0006966432082303127,0.0009343465081606158
8.0,1.0,0.0,0.643247163937855,0.03665281556491093,18.71729087889002,4.379185830749058,0.010537685703250943,0.027607006633563032,0.14780444154881883,0.16901558835297795,0.02958834699032258,0.02977518750798875,0.00865926632307676,0.00387903118694648,0.0011758950361156696,0.0014449875370070636
8.0,1.0,0.0,0.6634451706298939,0.032995240497085465,18.44386482257636,4.409569494853316,0.004406683706083176,0.016236871085728133,0.07871178096641665,0.09466041739634518,0.02008672367179947,0.01775652337563763,0.0031693092347087415,0.002435694401531059,0.0004839131179012001,0.0004353448014138511
8.0,2.0,0.0,0.6635438266240531,0.044405364487137236,19.096363047741484,4.347058687904779,-0.0023587882017809952,0.018894663984301858,0.13674289899361453,0.17369757774526726,0.026424658052751127,0.015342598624942217,0.014495172926273777,0.012697906280787766,0.002158250753043004,0.002695013344426965
